Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad,NObeyesdad_encoded,Gender_Female,Gender_Male,family_history_with_overweight_no,family_history_with_overweight_yes,FAVC_no,FAVC_yes,CAEC_Always,CAEC_Frequently,CAEC_Sometimes,CAEC_no,SMOKE_no,SMOKE_yes,SCC_no,SCC_yes,CALC_Frequently,CALC_Sometimes,CALC_no,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,Age_scaled,Height_scaled,Weight_scaled,FCVC_scaled,NCP_scaled,CH2O_scaled,FAF_scaled,TUE_scaled
Female,20.0,1.65,65.0,yes,yes,3.0,3.0,Sometimes,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.6754304424742135,-0.5754787397522778,-0.8676574276498946,1.0391712089886695,0.3383641026929108,1.59516474392179,0.021774831905498098,-1.0243435891567076
Male,22.0,1.7,70.0,yes,no,2.0,3.0,no,no,2.0,no,2.0,1.0,no,Walking,Normal_Weight,1,False,True,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,True,-0.3238089808559564,-0.0028053569048169646,-0.6781113320267296,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,1.21469112774568,0.6365129207568967
Male,18.0,1.811189,108.251044,yes,yes,2.0,2.164839,Sometimes,no,2.530157,no,1.0,0.553311,no,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-1.0270519040924706,1.2706942584037082,0.7719558767152487,-0.8362789789090057,-0.8456608426428022,0.8229711766239594,0.021774831905498098,-0.10537341279990128
Female,21.412538,1.729045,131.529267,yes,yes,3.0,3.0,Sometimes,no,1.959531,no,1.425712,0.947884,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.4270911043985484,0.3298606111912726,1.654415133254321,1.0391712089886695,0.3383641026929108,-0.11486066621054496,0.5296136140402137,0.5499557228862392
Female,20.0,1.57,49.0,no,no,2.0,1.0,Sometimes,no,1.0,no,3.0,2.0,no,Walking,Normal_Weight,1,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.6754304424742135,-1.4917561523082126,-1.4742049336440228,-0.8362789789090057,-2.4970770765185546,-1.691863336938543,2.4076074235858616,2.297369430670501
Male,28.377958,1.706525,102.592171,yes,yes,2.636719,3.0,Sometimes,no,1.0,no,1.995582,0.930836,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.7975044761939717,0.07192851955677791,0.5574324201597793,0.3578557892790139,0.3383641026929108,-1.691863336938543,1.209420823550658,0.5216414411052321
Female,34.0,1.7,80.0,yes,no,3.0,3.0,Always,no,2.0,no,0.0,0.0,no,Automobile,Overweight_Level_II,6,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,1.7859197888535865,-0.0028053569048169646,-0.29901914078039954,1.0391712089886695,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,-1.0243435891567076
Female,18.0,1.56,50.0,no,yes,3.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,-1.6062908288777047,-1.4362957145193898,1.0391712089886695,0.3383641026929108,-1.691863336938543,0.021774831905498098,-1.0243435891567076
Male,22.0,1.7,80.0,yes,yes,1.0,3.0,Sometimes,no,2.0,no,0.0,1.0,no,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.3238089808559564,-0.0028053569048169646,-0.29901914078039954,-2.711729166806681,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,0.6365129207568967
Male,25.492855,1.771817,114.470482,yes,yes,1.392665,3.0,Sometimes,no,1.238057,no,1.097905,0.619012,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.2902724093043622,0.8197483298143043,1.0077299146893184,-1.9753055187758402,0.3383641026929108,-1.3006133150158588,0.13856730184973098,0.0037465207579324466
Female,22.0,1.67,80.0,yes,yes,2.0,1.0,Sometimes,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,6,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.3238089808559564,-0.34640938661329346,-0.29901914078039954,-0.8362789789090057,-2.4970770765185546,-0.0483492965083764,1.21469112774568,0.6365129207568967
Female,19.0,1.65,64.0,yes,yes,2.0,3.0,Sometimes,no,1.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.8512411732833421,-0.5754787397522778,-0.9055666467745277,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498098,-1.0243435891567076
Female,25.918524,1.663341,112.57922,yes,yes,3.0,3.0,Sometimes,no,2.724099,no,0.0,0.081156,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.36510958727715365,-0.4226780277409179,0.9360336491092268,1.0391712089886695,0.3383641026929108,1.1417175766530665,-1.1711414639346838,-0.889555118238159
Female,29.740496,1.502609,77.929204,yes,yes,2.0,1.0,Sometimes,no,1.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1.03705327772918,-2.263616791177676,-0.3775214001068131,-0.8362789789090057,-2.4970770765185546,-1.691863336938543,-1.1711414639346838,-1.0243435891567076
Male,18.0,1.753321,52.058335,yes,yes,2.0,3.0,Sometimes,no,2.072194,no,0.680464,1.258881,no,Public_Transportation,Insufficient_Weight,0,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-1.0270519040924706,0.607904992031371,-1.3582658419724882,-0.8362789789090057,0.3383641026929108,0.07030255612643918,-0.35940486960209034,1.0664771148998404
Male,41.318302,1.853223,96.078462,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,0.0,Frequently,Automobile,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,3.0725558117554943,1.7521293178959125,0.3105027983646856,-0.8362789789090057,0.3383641026929108,1.59516474392179,1.21469112774568,-1.0243435891567076
Female,26.0,1.611462,111.950113,yes,yes,3.0,3.0,Sometimes,no,2.609052,no,0.0,0.079334,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-1.016872476315786,0.9121846939933861,1.0391712089886695,0.3383641026929108,0.9526362168436976,-1.1711414639346838,-0.8925811987992216
Female,26.0,1.682253,111.216192,yes,yes,3.0,3.0,Sometimes,no,2.48707,no,0.0,0.250502,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-0.20607004741269402,0.8843623219842165,1.0391712089886695,0.3383641026929108,0.7521570871639449,-1.1711414639346838,-0.6082957117103298
Female,20.0,1.55,45.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Walking,Normal_Weight,1,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,-0.6754304424742135,-1.7208255054471968,-1.6258418101425547,1.0391712089886695,0.3383641026929108,-0.0483492965083764,1.21469112774568,-1.0243435891567076
Female,23.0,1.55,80.0,yes,no,2.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II,6,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.1479982500468278,-1.7208255054471968,-0.29901914078039954,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,0.021774831905498098,-1.0243435891567076
Male,23.118327,1.851123,119.841446,yes,yes,2.203962,2.954446,Sometimes,no,2.854161,no,1.19102,0.0,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.1271950937023759,1.7280770358163193,1.2113389658758338,-0.4537584076850196,0.2737812589540111,1.355476299779495,0.2496457027368896,-1.0243435891567076
Male,23.0,1.7,97.0,yes,no,2.0,3.0,Sometimes,no,3.0,no,3.0,0.0,no,Public_Transportation,Obesity_Type_I,2,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.1479982500468278,-0.0028053569048169646,0.3454375843383615,-0.8362789789090057,0.3383641026929108,1.59516474392179,2.4076074235858616,-1.0243435891567076
Female,26.0,1.641918,111.949972,yes,yes,3.0,3.0,Sometimes,no,2.632224,no,0.0,0.232858,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-0.6680456653557404,0.9121793487934896,1.0391712089886695,0.3383641026929108,0.9907197241885449,-1.1711414639346838,-0.6375998639712455
Male,26.947786,1.717601,86.464843,yes,yes,2.971588,3.0,Sometimes,no,1.726109,no,0.0,0.453649,Sometimes,Automobile,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,0.5460648916912189,0.19878712732514575,-0.053941990887049665,0.9858859182501211,0.3383641026929108,-0.4984930005558353,-1.1711414639346838,-0.2708976942909109
Male,29.883021,1.75,119.117122,yes,yes,2.668949,3.0,Sometimes,no,2.939492,no,1.999836,0.831412,Sometimes,Automobile,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,1.0621107021377512,0.5698680259426439,1.1838804086426027,0.41830154883495635,0.3383641026929108,1.4957189963634414,1.214495489473162,0.356512443463582
Female,18.634286,1.692646,79.697278,no,yes,1.98989905,1.893811,Sometimes,no,1.0,no,1.0,0.704978,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.9155376188904718,-0.08703415805401983,-0.3104950954122468,-0.8552228074844507,-1.229902818602465,-1.691863336938543,0.021774831905498098,0.14652371148916532
Male,20.0,1.7,80.0,yes,yes,2.0,3.0,Sometimes,no,3.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.6754304424742135,-0.0028053569048169646,-0.29901914078039954,-0.8362789789090057,0.3383641026929108,1.59516474392179,1.21469112774568,0.6365129207568967
Female,21.016665,1.75655,133.800129,yes,yes,3.0,3.0,Sometimes,no,2.869234,no,1.465931,0.929356,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.49668982583615084,0.6448882390956617,1.7405017384141233,1.0391712089886695,0.3383641026929108,1.380248986910899,0.57759151454261,0.51918337347056
Female,27.474245,1.706912,78.041338,yes,no,2.0,3.0,Sometimes,no,1.0,no,0.82666,0.0,no,Public_Transportation,Overweight_Level_II,6,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,0.6386220332222616,0.07636101154001629,-0.3732704877294916,-0.8362789789090057,0.3383641026929108,-1.691863336938543,-0.1850052788154391,-1.0243435891567076
Female,22.126325,1.647811,49.603807,yes,yes,2.417635,3.998618,Frequently,no,1.438398,no,2.0,1.0,no,Public_Transportation,Insufficient_Weight,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.30159969028649297,-0.6005503804533395,-1.4513150817720353,-0.05302533968635967,1.7541254024438082,-0.9713500686420387,1.21469112774568,0.6365129207568967
Female,21.0,1.57,45.0,no,yes,3.0,3.0,Frequently,no,3.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.49961971166508495,-1.4917561523082126,-1.6258418101425547,1.0391712089886695,0.3383641026929108,1.59516474392179,0.021774831905498098,-1.0243435891567076
Male,21.0,1.79,105.0,yes,yes,2.0,1.703299,Sometimes,no,3.0,no,1.0,1.0,Sometimes,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.49961971166508495,1.0280067322206126,0.6487113373354256,-0.8362789789090057,-1.4999956035694324,1.59516474392179,0.021774831905498098,0.6365129207568967
Male,21.81119,1.657496,85.0,yes,yes,2.0,3.0,Sometimes,no,2.371015,no,1.0,0.0,no,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.357003804940028,-0.4896235461957846,-0.10947304515723452,-0.8362789789090057,0.3383641026929108,0.5614190652018216,0.021774831905498098,-1.0243435891567076
Female,25.982261,1.678201,107.378702,yes,yes,3.0,3.0,Sometimes,no,1.509734,no,0.035928,0.868788,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37631523582673504,-0.2524794983586516,0.7388860726856286,1.0391712089886695,0.3383641026929108,-0.8541083510539126,-1.1282823672577378,0.41858861637811284
Male,19.0,1.74,78.0,yes,no,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_II,6,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.8512411732833421,0.4553333493731517,-0.3748375790296656,1.0391712089886695,0.3383641026929108,-0.0483492965083764,0.021774831905498098,-1.0243435891567076
Female,21.0,1.55,68.0,no,yes,2.0,3.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Overweight_Level_I,5,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.49961971166508495,-1.7208255054471968,-0.7539297702759956,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,1.21469112774568,0.6365129207568967
Male,30.686701,1.835271,120.998266,yes,yes,2.219186,2.937989,Sometimes,no,2.109697,no,1.628637,0.0,no,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,1.2034062702744315,1.5465166665183607,1.2551931087435917,-0.4252065540244656,0.25044983121086967,0.13193926318469182,0.7716861533735824,-1.0243435891567076
Female,26.0,1.62495,111.946321,yes,yes,3.0,3.0,Sometimes,no,2.770125,no,0.0,0.09776,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-0.8623881045588556,0.9120409422344654,1.0391712089886695,0.3383641026929108,1.217361953877906,-1.1711414639346838,-0.8619782567475537
Female,37.0,1.5,80.0,yes,yes,2.0,3.0,Sometimes,no,2.0,no,0.0,0.0,Sometimes,Automobile,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,2.3133519812809724,-2.2934988882946574,-0.29901914078039954,-0.8362789789090057,0.3383641026929108,-0.0483492965083764,-1.1711414639346838,-1.0243435891567076
Female,26.0,1.66494,111.942544,yes,yes,3.0,3.0,Sometimes,no,2.78678,no,0.0,0.425473,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-0.4043639329574546,0.9118977591138316,1.0391712089886695,0.3383641026929108,1.2447346802212695,-1.1711414639346838,-0.31769398731423665
Male,22.906886,1.84842,121.04172,yes,yes,2.919526,2.996444,Sometimes,no,1.937674,no,1.427413,0.0,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.16436869043538896,1.6971183127395841,1.2568404159514333,0.8882462305677918,0.33332268827627265,-0.15078295259222713,0.5316427646594378,-1.0243435891567076
Male,21.0,1.62,70.0,no,no,2.0,1.0,no,no,3.0,no,1.0,0.0,no,Public_Transportation,Overweight_Level_I,5,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,-0.49961971166508495,-0.9190827694607517,-0.6781113320267296,-0.8362789789090057,-2.4970770765185546,1.59516474392179,0.021774831905498098,-1.0243435891567076
Female,19.799054,1.59611,42.848033,no,yes,3.0,2.581015,Frequently,no,1.163264,no,0.544784,0.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.7107589055873844,-1.1927061117852704,-1.7074211986945338,1.0391712089886695,-0.2556395585430473,-1.423536660641752,-0.5212597526216861,-1.0243435891567076
Female,21.0,1.62,69.0,yes,no,2.0,3.0,Frequently,no,1.0,no,1.0,2.0,no,Public_Transportation,Overweight_Level_I,5,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.49961971166508495,-0.9190827694607517,-0.7160205511513626,-0.8362789789090057,0.3383641026929108,-1.691863336938543,0.021774831905498098,2.297369430670501
Female,25.950898,1.643332,110.676343,yes,yes,3.0,3.0,Sometimes,no,1.7305,no,0.0,0.773807,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.3708012838763679,-0.6518504620888139,0.8638970679490025,1.0391712089886695,0.3383641026929108,-0.4912763304043064,-1.1711414639346838,0.2608388042100088
Male,18.0,1.74379,54.835576,yes,yes,2.263245,2.473913,Sometimes,no,2.721769,no,0.282063,0.0,no,Public_Transportation,Insufficient_Weight,0,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-1.0270519040924706,0.4987419917929887,-1.2529828043415732,-0.3425760941958822,-0.4074802691310002,1.1378881889388646,-0.8346639147811147,-1.0243435891567076
Male,55.272573,1.7,80.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,0.979701,1.544357,no,Automobile,Overweight_Level_II,6,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,5.525866394174123,-0.0028053569048169646,-0.29901914078039954,1.0391712089886695,0.3383641026929108,-0.0483492965083764,-0.0024401759837617033,1.5406117879239365
Female,18.0,1.7,78.0,yes,yes,3.0,3.0,Frequently,no,1.0,no,1.0,1.0,Sometimes,Public_Transportation,Overweight_Level_II,6,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,-0.0028053569048169646,-0.3748375790296656,1.0391712089886695,0.3383641026929108,-1.691863336938543,0.021774831905498098,0.6365129207568967
Female,21.0,1.56,63.0,yes,yes,3.0,3.0,Sometimes,no,2.0,no,1.0,0.0,Sometimes,Public_Transportation,Normal_Weight,1,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.49961971166508495,-1.6062908288777047,-0.9434758658991607,1.0391712089886695,0.3383641026929108,-0.0483492965083764,0.021774831905498098,-1.0243435891567076
Female,20.225396,1.595165,44.594588,no,yes,3.0,3.0,Frequently,no,2.444125,yes,1.190465,0.0,no,Public_Transportation,Insufficient_Weight,0,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.6358034069927592,-1.2035296387210872,-1.6412106624863105,1.0391712089886695,0.3383641026929108,0.6815763766976715,0.24898363419269848,-1.0243435891567076
Female,22.200779,1.700216,50.173425,yes,yes,2.649406,3.0,Frequently,no,2.649459,no,1.0,0.0,no,Public_Transportation,Insufficient_Weight,0,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.2885098781348302,-0.00033140789091600496,-1.4297213081927003,0.38164962581287193,0.3383641026929108,1.0190456886753587,0.021774831905498098,-1.0243435891567076
Male,22.77789,1.709731,97.350366,yes,yes,2.0,1.437959,Sometimes,no,2.0,no,0.463891,1.239038,Sometimes,Public_Transportation,Obesity_Type_I,2,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.18704757146684345,0.10864833686495501,0.35871968580618246,-0.8362789789090057,-1.8761735848154173,-0.0483492965083764,-0.617758330541086,1.033520739173625
Female,26.0,1.611462,111.939671,yes,yes,3.0,3.0,Sometimes,no,2.621976,no,0.0,0.479221,Sometimes,Public_Transportation,Obesity_Type_III,4,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,0.37943394238055794,-1.016872476315786,0.9117888459272868,1.0391712089886695,0.3383641026929108,0.9738769923022169,-1.1711414639346838,-0.2284262716194002
Male,22.0,1.8,65.0,no,yes,3.0,3.0,Sometimes,no,2.0,no,2.0,0.0,no,Public_Transportation,Normal_Weight,1,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.3238089808559564,1.1425414087901047,-0.8676574276498946,1.0391712089886695,0.3383641026929108,-0.0483492965083764,1.21469112774568,-1.0243435891567076
Male,23.454558,1.763215,117.384745,yes,yes,2.0,2.989791,Sometimes,no,2.0,no,1.818052,0.631217,Sometimes,Public_Transportation,Obesity_Type_II,3,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.06808207587169215,0.7212256010292273,1.1182073493431284,-0.8362789789090057,0.3238905931936257,-0.0483492965083764,0.9976423935501506,0.024017274461428022
Female,18.0,1.63,50.0,no,no,3.0,4.0,Frequently,no,2.0,no,2.0,1.0,Sometimes,Public_Transportation,Insufficient_Weight,0,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,-1.0270519040924706,-0.8045480928912621,-1.4362957145193898,1.0391712089886695,1.7560846922986435,-0.0483492965083764,1.21469112774568,0.6365129207568967
Female,22.884722,1.622241,82.0,yes,yes,1.754401,1.0,Sometimes,no,2.165048,no,0.0,0.301909,Sometimes,Public_Transportation,Obesity_Type_I,2,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,-0.1682653594730425,-0.8934155484415293,-0.22320070253113355,-1.2968876696064866,-2.4970770765185546,0.22290940883654184,-1.1711414639346838,-0.5229160611052013
